Darius, 5.0, 3.0, 2.0, 3.0, 29.0, 19.0, 24.0, 1.0, 8.0, 106512.0, 206497.0, 49908.0, 529.0, 89.0, 27.0, 69823.0, 1146.0, 37.0, 0.0, 11753.0
Sivir, 20.0, 9.0, 11.0, 1.0, 104.0, 78.0, 159.0, 2.0, 23.0, 515070.0, 359825.0, 79736.0, 1175.0, 260.0, 79.0, 292737.0, 5215.0, 412.0, 0.0, 44002.0
Janna, 10.0, 5.0, 5.0, 9.0, 7.0, 26.0, 134.0, 0.0, 2.0, 34877.0, 125713.0, 63851.0, 130.0, 273.0, 76.0, 95558.0, 128.0, 6.0, 0.0, 19985.0
Elise, 17.0, 8.0, 9.0, 8.0, 64.0, 61.0, 109.0, 6.0, 14.0, 212598.0, 391858.0, 116298.0, 0.0, 286.0, 164.0, 181793.0, 647.0, 1430.0, 22.0, 32766.0
Brand, 2.0, 0.0, 2.0, 0.0, 22.0, 11.0, 16.0, 1.0, 4.0, 118539.0, 78455.0, 19366.0, 0.0, 45.0, 26.0, 41782.0, 644.0, 78.0, 10.0, 6811.0
Yasuo, 7.0, 4.0, 3.0, 12.0, 36.0, 43.0, 50.0, 0.0, 6.0, 137603.0, 179458.0, 19615.0, 950.0, 94.0, 25.0, 98397.0, 1658.0, 122.0, 1.0, 15979.0
Soraka, 2.0, 0.0, 2.0, 7.0, 0.0, 9.0, 16.0, 0.0, 0.0, 6389.0, 23630.0, 35954.0, 0.0, 27.0, 5.0, 15259.0, 16.0, 0.0, 0.0, 3718.0
Graves, 6.0, 3.0, 3.0, 3.0, 29.0, 23.0, 30.0, 0.0, 3.0, 91718.0, 112495.0, 32280.0, 1680.0, 79.0, 31.0, 68059.0, 229.0, 627.0, 21.0, 10819.0
Kayle, 1.0, 0.0, 1.0, 0.0, 2.0, 3.0, 1.0, 0.0, 1.0, 4794.0, 17441.0, 4236.0, 0.0, 8.0, 0.0, 6112.0, 100.0, 9.0, 0.0, 1392.0
null, 1.0, 0.0, 1.0, 0.0, 0.0, 4.0, 1.0, 0.0, 0.0, 5228.0, 20252.0, 6256.0, 456.0, 22.0, 3.0, 6268.0, 5.0, 70.0, 2.0, 1399.0
LeBlanc, 4.0, 0.0, 4.0, 10.0, 23.0, 24.0, 11.0, 0.0, 5.0, 85750.0, 76858.0, 6945.0, 0.0, 53.0, 17.0, 51224.0, 856.0, 54.0, 0.0, 9114.0
Vladimir, 7.0, 6.0, 1.0, 7.0, 35.0, 7.0, 47.0, 1.0, 10.0, 129317.0, 187856.0, 166131.0, 764.0, 77.0, 23.0, 79713.0, 1381.0, 56.0, 0.0, 12090.0
Aurelion Sol, 1.0, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 7128.0, 12183.0, 1356.0, 0.0, 10.0, 2.0, 5440.0, 109.0, 0.0, 0.0, 1301.0
Zilean, 3.0, 1.0, 2.0, 0.0, 5.0, 8.0, 29.0, 0.0, 1.0, 42802.0, 48731.0, 25153.0, 0.0, 47.0, 10.0, 38051.0, 746.0, 22.0, 0.0, 6522.0
Renekton, 1.0, 1.0, 0.0, 0.0, 3.0, 1.0, 5.0, 1.0, 1.0, 9995.0, 20863.0, 4244.0, 0.0, 9.0, 0.0, 8628.0, 131.0, 3.0, 3.0, 1416.0
Tahm Kench, 10.0, 2.0, 8.0, 5.0, 15.0, 34.0, 69.0, 0.0, 3.0, 49954.0, 240800.0, 51967.0, 0.0, 265.0, 77.0, 92940.0, 510.0, 79.0, 1.0, 21306.0
Hecarim, 14.0, 10.0, 4.0, 7.0, 63.0, 44.0, 135.0, 5.0, 12.0, 170762.0, 500835.0, 191380.0, 924.0, 149.0, 110.0, 166303.0, 650.0, 1256.0, 23.0, 28197.0
Ziggs, 6.0, 3.0, 3.0, 0.0, 30.0, 25.0, 41.0, 0.0, 8.0, 176658.0, 86606.0, 7978.0, 0.0, 81.0, 17.0, 75661.0, 1259.0, 91.0, 1.0, 12595.0
Kled, 1.0, 0.0, 1.0, 0.0, 4.0, 5.0, 8.0, 0.0, 1.0, 22549.0, 59813.0, 6800.0, 338.0, 25.0, 5.0, 14524.0, 195.0, 1.0, 1.0, 3151.0
Olaf, 18.0, 10.0, 8.0, 9.0, 85.0, 80.0, 142.0, 3.0, 21.0, 289366.0, 742154.0, 187053.0, 320.0, 272.0, 174.0, 237379.0, 1436.0, 1511.0, 5.0, 42428.0
Maokai, 6.0, 3.0, 3.0, 0.0, 14.0, 16.0, 33.0, 1.0, 3.0, 60707.0, 121888.0, 28129.0, 0.0, 55.0, 10.0, 54169.0, 977.0, 3.0, 1.0, 10020.0
Lissandra, 3.0, 1.0, 2.0, 0.0, 8.0, 12.0, 11.0, 0.0, 1.0, 38278.0, 59025.0, 12091.0, 0.0, 51.0, 4.0, 34520.0, 658.0, 27.0, 0.0, 6357.0
Jinx, 7.0, 3.0, 4.0, 0.0, 33.0, 25.0, 49.0, 0.0, 8.0, 160340.0, 113546.0, 22867.0, 832.0, 90.0, 30.0, 91557.0, 1604.0, 97.0, 3.0, 13988.0
Nunu, 2.0, 2.0, 0.0, 0.0, 4.0, 1.0, 17.0, 0.0, 1.0, 7122.0, 53517.0, 27994.0, 0.0, 17.0, 8.0, 21212.0, 62.0, 164.0, 23.0, 3333.0
Rengar, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Bard, 8.0, 4.0, 4.0, 5.0, 18.0, 27.0, 71.0, 1.0, 3.0, 73147.0, 118056.0, 44228.0, 211.0, 235.0, 58.0, 73355.0, 186.0, 9.0, 0.0, 15634.0
Galio, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 11.0, 0.0, 0.0, 13750.0, 14133.0, 5251.0, 0.0, 10.0, 2.0, 10773.0, 169.0, 7.0, 0.0, 1544.0
Irelia, 3.0, 1.0, 2.0, 10.0, 10.0, 16.0, 6.0, 0.0, 4.0, 32080.0, 59518.0, 10898.0, 0.0, 18.0, 5.0, 26722.0, 470.0, 12.0, 0.0, 4626.0
Ivern, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Ashe, 8.0, 3.0, 5.0, 1.0, 36.0, 29.0, 54.0, 0.0, 9.0, 179234.0, 127255.0, 26913.0, 947.0, 101.0, 53.0, 112207.0, 1899.0, 214.0, 4.0, 17335.0
Kha'Zix, 2.0, 0.0, 2.0, 1.0, 4.0, 7.0, 3.0, 0.0, 1.0, 12615.0, 38427.0, 13668.0, 0.0, 22.0, 3.0, 14317.0, 63.0, 135.0, 4.0, 2917.0
Vi, 1.0, 1.0, 0.0, 1.0, 6.0, 2.0, 6.0, 0.0, 1.0, 9070.0, 17299.0, 4968.0, 0.0, 7.0, 3.0, 10426.0, 25.0, 60.0, 0.0, 1548.0
Talon, 1.0, 1.0, 0.0, 0.0, 10.0, 6.0, 15.0, 0.0, 3.0, 19616.0, 21396.0, 2229.0, 0.0, 6.0, 9.0, 14482.0, 142.0, 31.0, 5.0, 2088.0
Gangplank, 2.0, 1.0, 1.0, 7.0, 11.0, 10.0, 15.0, 0.0, 3.0, 68683.0, 59042.0, 16735.0, 1007.0, 38.0, 8.0, 34111.0, 574.0, 28.0, 0.0, 4870.0
Lulu, 1.0, 0.0, 1.0, 0.0, 0.0, 7.0, 8.0, 0.0, 0.0, 5948.0, 13421.0, 947.0, 0.0, 8.0, 2.0, 7197.0, 115.0, 2.0, 0.0, 1548.0
Lee Sin, 12.0, 5.0, 7.0, 5.0, 43.0, 61.0, 113.0, 3.0, 12.0, 115015.0, 332017.0, 77344.0, 268.0, 310.0, 73.0, 132285.0, 353.0, 984.0, 14.0, 24957.0
Ezreal, 27.0, 14.0, 13.0, 6.0, 116.0, 73.0, 175.0, 2.0, 27.0, 625744.0, 402115.0, 72893.0, 1388.0, 295.0, 93.0, 340513.0, 5981.0, 358.0, 0.0, 55116.0
Gnar, 31.0, 19.0, 12.0, 12.0, 125.0, 123.0, 183.0, 1.0, 30.0, 544314.0, 744869.0, 63586.0, 737.0, 424.0, 121.0, 373295.0, 6285.0, 180.0, 0.0, 63552.0
Vel'Koz, 4.0, 4.0, 0.0, 0.0, 19.0, 9.0, 41.0, 0.0, 6.0, 88842.0, 40762.0, 6173.0, 0.0, 52.0, 7.0, 44906.0, 589.0, 29.0, 2.0, 7138.0
Annie, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Twisted Fate, 1.0, 0.0, 1.0, 2.0, 0.0, 5.0, 2.0, 0.0, 0.0, 9995.0, 17054.0, 1909.0, 0.0, 6.0, 1.0, 9549.0, 175.0, 0.0, 0.0, 2051.0
Azir, 2.0, 1.0, 1.0, 3.0, 7.0, 6.0, 1.0, 0.0, 2.0, 31784.0, 23496.0, 3437.0, 0.0, 29.0, 10.0, 21584.0, 447.0, 15.0, 0.0, 3463.0
Kennen, 19.0, 9.0, 10.0, 16.0, 86.0, 73.0, 113.0, 1.0, 17.0, 366605.0, 332787.0, 45280.0, 0.0, 232.0, 57.0, 227124.0, 3840.0, 66.0, 0.0, 38353.0
Morgana, 7.0, 4.0, 3.0, 0.0, 9.0, 37.0, 81.0, 0.0, 3.0, 73977.0, 125716.0, 10313.0, 0.0, 217.0, 55.0, 79276.0, 180.0, 1.0, 0.0, 16544.0
Riven, 2.0, 1.0, 1.0, 0.0, 4.0, 7.0, 7.0, 0.0, 1.0, 18496.0, 38321.0, 3058.0, 0.0, 22.0, 3.0, 21042.0, 369.0, 13.0, 0.0, 3561.0
Nocturne, 2.0, 0.0, 2.0, 0.0, 4.0, 14.0, 11.0, 0.0, 0.0, 20590.0, 57254.0, 16541.0, 0.0, 19.0, 11.0, 23163.0, 111.0, 165.0, 5.0, 4374.0
Diana, 3.0, 3.0, 0.0, 0.0, 21.0, 9.0, 18.0, 0.0, 6.0, 78965.0, 71864.0, 15467.0, 0.0, 54.0, 20.0, 49287.0, 589.0, 197.0, 27.0, 7514.0
Poppy, 8.0, 3.0, 5.0, 2.0, 19.0, 35.0, 50.0, 0.0, 5.0, 142692.0, 215101.0, 19865.0, 101.0, 107.0, 22.0, 99508.0, 1792.0, 74.0, 3.0, 17470.0
Illaoi, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Zyra, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 8.0, 0.0, 1.0, 10488.0, 8027.0, 410.0, 0.0, 22.0, 3.0, 8588.0, 10.0, 0.0, 0.0, 1554.0
Viktor, 12.0, 9.0, 3.0, 11.0, 70.0, 31.0, 77.0, 0.0, 13.0, 321688.0, 154159.0, 24192.0, 0.0, 165.0, 32.0, 167877.0, 2936.0, 246.0, 0.0, 25420.0
Miss Fortune, 3.0, 0.0, 3.0, 2.0, 12.0, 14.0, 16.0, 0.0, 2.0, 72294.0, 42408.0, 5989.0, 1015.0, 34.0, 8.0, 34779.0, 653.0, 32.0, 1.0, 6256.0
Cassiopeia, 17.0, 7.0, 10.0, 11.0, 85.0, 68.0, 96.0, 2.0, 23.0, 374106.0, 326929.0, 93355.0, 0.0, 219.0, 43.0, 212708.0, 3775.0, 214.0, 0.0, 35476.0
Nasus, 1.0, 1.0, 0.0, 0.0, 4.0, 2.0, 7.0, 0.0, 1.0, 9738.0, 25207.0, 645.0, 0.0, 15.0, 1.0, 12113.0, 202.0, 3.0, 1.0, 1804.0
Orianna, 17.0, 10.0, 7.0, 9.0, 99.0, 54.0, 119.0, 3.0, 23.0, 339077.0, 251502.0, 48633.0, 0.0, 211.0, 44.0, 218596.0, 3641.0, 274.0, 0.0, 33822.0
Lux, 4.0, 3.0, 1.0, 5.0, 14.0, 14.0, 43.0, 0.0, 3.0, 86352.0, 46569.0, 5598.0, 0.0, 55.0, 11.0, 50775.0, 843.0, 43.0, 0.0, 8066.0
Alistar, 8.0, 6.0, 2.0, 7.0, 4.0, 33.0, 111.0, 0.0, 0.0, 46739.0, 219331.0, 67938.0, 0.0, 244.0, 69.0, 81091.0, 338.0, 4.0, 0.0, 17824.0
Lucian, 22.0, 7.0, 15.0, 5.0, 84.0, 102.0, 116.0, 3.0, 16.0, 410681.0, 419516.0, 70313.0, 1014.0, 266.0, 102.0, 273337.0, 5073.0, 255.0, 0.0, 45209.0
Volibear, 1.0, 0.0, 1.0, 0.0, 4.0, 4.0, 4.0, 1.0, 1.0, 10693.0, 30976.0, 4973.0, 0.0, 13.0, 4.0, 8606.0, 48.0, 59.0, 0.0, 1689.0
Sejuani, 8.0, 3.0, 5.0, 2.0, 25.0, 24.0, 81.0, 2.0, 4.0, 101116.0, 244397.0, 57889.0, 0.0, 168.0, 49.0, 87349.0, 387.0, 576.0, 8.0, 16525.0
Ryze, 3.0, 0.0, 3.0, 5.0, 9.0, 20.0, 11.0, 0.0, 2.0, 63794.0, 79074.0, 12178.0, 1199.0, 39.0, 7.0, 35142.0, 663.0, 39.0, 0.0, 6441.0
Nidalee, 4.0, 4.0, 0.0, 15.0, 13.0, 7.0, 22.0, 1.0, 3.0, 64395.0, 133207.0, 83866.0, 1193.0, 82.0, 56.0, 56900.0, 156.0, 563.0, 0.0, 9273.0
Malphite, 5.0, 3.0, 2.0, 1.0, 13.0, 11.0, 26.0, 2.0, 3.0, 53535.0, 75860.0, 6344.0, 0.0, 66.0, 9.0, 49979.0, 840.0, 25.0, 0.0, 8932.0
Leona, 1.0, 0.0, 1.0, 0.0, 2.0, 5.0, 2.0, 0.0, 1.0, 2393.0, 15693.0, 907.0, 0.0, 12.0, 1.0, 5559.0, 24.0, 0.0, 0.0, 1476.0
Anivia, 3.0, 2.0, 1.0, 5.0, 11.0, 5.0, 12.0, 2.0, 2.0, 78351.0, 77916.0, 37976.0, 1654.0, 46.0, 12.0, 53761.0, 1011.0, 51.0, 9.0, 7660.0
Shen, 12.0, 3.0, 9.0, 4.0, 22.0, 48.0, 73.0, 2.0, 6.0, 99985.0, 255434.0, 23985.0, 207.0, 164.0, 35.0, 113757.0, 1895.0, 34.0, 0.0, 22770.0
Rammus, 1.0, 1.0, 0.0, 0.0, 9.0, 2.0, 13.0, 0.0, 2.0, 13362.0, 32501.0, 10838.0, 72.0, 9.0, 1.0, 13430.0, 59.0, 65.0, 13.0, 2015.0
Zac, 14.0, 7.0, 7.0, 22.0, 22.0, 39.0, 145.0, 0.0, 4.0, 161260.0, 572366.0, 497296.0, 164.0, 275.0, 115.0, 159396.0, 453.0, 1232.0, 10.0, 30472.0
Malzahar, 5.0, 1.0, 4.0, 0.0, 7.0, 22.0, 15.0, 0.0, 1.0, 51207.0, 64308.0, 7032.0, 0.0, 44.0, 7.0, 42966.0, 772.0, 28.0, 0.0, 8594.0
Caitlyn, 17.0, 13.0, 4.0, 9.0, 95.0, 35.0, 116.0, 2.0, 20.0, 421516.0, 251254.0, 49066.0, 2591.0, 185.0, 62.0, 238755.0, 4120.0, 409.0, 6.0, 33904.0
Trundle, 4.0, 2.0, 2.0, 2.0, 7.0, 14.0, 35.0, 1.0, 2.0, 29101.0, 132565.0, 54342.0, 0.0, 123.0, 45.0, 45034.0, 410.0, 71.0, 0.0, 9551.0
