Gnar, 3.0, 0.0, 3.0, 1.0, 7.0, 15.0, 13.0, 0.0, 1.0, 43462.0, 69245.0, 5110.0, 273.0, 42.0, 6.0, 29572.0, 536.0, 44.0, 0.0, 6019.0
Ezreal, 15.0, 9.0, 6.0, 1.0, 71.0, 42.0, 101.0, 1.0, 17.0, 315686.0, 229197.0, 41115.0, 1149.0, 165.0, 41.0, 195137.0, 3368.0, 185.0, 22.0, 31612.0
Teemo, 1.0, 1.0, 0.0, 1.0, 4.0, 4.0, 1.0, 0.0, 1.0, 30145.0, 18447.0, 1555.0, 431.0, 11.0, 2.0, 12516.0, 238.0, 0.0, 0.0, 1720.0
Vel'Koz, 1.0, 0.0, 1.0, 1.0, 8.0, 7.0, 8.0, 0.0, 2.0, 41377.0, 22710.0, 2849.0, 0.0, 17.0, 5.0, 16523.0, 269.0, 4.0, 0.0, 2770.0
Mordekaiser, 3.0, 2.0, 1.0, 3.0, 12.0, 8.0, 14.0, 1.0, 2.0, 27838.0, 36697.0, 25489.0, 0.0, 40.0, 7.0, 34948.0, 482.0, 158.0, 0.0, 5531.0
Twisted Fate, 2.0, 1.0, 1.0, 0.0, 7.0, 4.0, 10.0, 0.0, 1.0, 31825.0, 24145.0, 5144.0, 358.0, 22.0, 5.0, 21231.0, 377.0, 7.0, 0.0, 3327.0
Azir, 4.0, 2.0, 2.0, 1.0, 23.0, 17.0, 17.0, 0.0, 4.0, 78407.0, 64835.0, 8802.0, 0.0, 55.0, 11.0, 48789.0, 824.0, 48.0, 8.0, 7785.0
Kennen, 2.0, 2.0, 0.0, 7.0, 22.0, 4.0, 19.0, 0.0, 3.0, 61625.0, 33300.0, 7203.0, 0.0, 22.0, 8.0, 33025.0, 551.0, 20.0, 0.0, 4366.0
Riven, 1.0, 1.0, 0.0, 0.0, 3.0, 2.0, 11.0, 0.0, 1.0, 15046.0, 16598.0, 2662.0, 0.0, 16.0, 2.0, 12151.0, 172.0, 29.0, 11.0, 2030.0
Poppy, 9.0, 2.0, 7.0, 6.0, 27.0, 33.0, 47.0, 1.0, 5.0, 136930.0, 221878.0, 27280.0, 0.0, 124.0, 36.0, 101488.0, 1757.0, 40.0, 0.0, 19372.0
Taliyah, 7.0, 3.0, 4.0, 5.0, 41.0, 16.0, 51.0, 1.0, 8.0, 151557.0, 94603.0, 11868.0, 0.0, 87.0, 8.0, 82749.0, 1315.0, 149.0, 4.0, 12677.0
Cho'Gath, 2.0, 1.0, 1.0, 1.0, 10.0, 13.0, 14.0, 1.0, 2.0, 39575.0, 102738.0, 25469.0, 0.0, 43.0, 6.0, 38092.0, 678.0, 13.0, 3.0, 6226.0
Illaoi, 6.0, 2.0, 4.0, 3.0, 9.0, 23.0, 20.0, 0.0, 2.0, 86987.0, 140723.0, 27467.0, 0.0, 79.0, 17.0, 68755.0, 1363.0, 35.0, 0.0, 11679.0
Alistar, 7.0, 3.0, 4.0, 1.0, 4.0, 24.0, 63.0, 0.0, 1.0, 36491.0, 157792.0, 67356.0, 0.0, 174.0, 58.0, 66592.0, 317.0, 2.0, 0.0, 15339.0
Lucian, 8.0, 2.0, 6.0, 0.0, 25.0, 32.0, 31.0, 0.0, 3.0, 89199.0, 118044.0, 19822.0, 932.0, 88.0, 15.0, 88779.0, 1699.0, 28.0, 0.0, 14918.0
Volibear, 2.0, 2.0, 0.0, 0.0, 27.0, 6.0, 14.0, 2.0, 5.0, 45030.0, 59159.0, 8037.0, 0.0, 15.0, 4.0, 30687.0, 294.0, 78.0, 27.0, 3874.0
Sejuani, 3.0, 2.0, 1.0, 0.0, 3.0, 13.0, 32.0, 0.0, 1.0, 24420.0, 98238.0, 28031.0, 0.0, 48.0, 14.0, 33247.0, 117.0, 379.0, 28.0, 6403.0
