Ezreal, 20.0, 10.0, 10.0, 3.0, 125.0, 77.0, 129.0, 1.0, 27.0, 483676.0, 347852.0, 70057.0, 501.0, 252.0, 83.0, 267200.0, 4193.0, 439.0, 3.0, 42106.0
Gnar, 4.0, 1.0, 3.0, 0.0, 16.0, 19.0, 15.0, 0.0, 4.0, 62600.0, 80415.0, 5819.0, 509.0, 37.0, 8.0, 40082.0, 683.0, 44.0, 0.0, 6881.0
Teemo, 1.0, 1.0, 0.0, 0.0, 4.0, 5.0, 9.0, 0.0, 1.0, 35762.0, 17630.0, 1164.0, 0.0, 12.0, 2.0, 13587.0, 214.0, 1.0, 1.0, 2085.0
Annie, 5.0, 3.0, 2.0, 1.0, 33.0, 21.0, 49.0, 0.0, 7.0, 124529.0, 90384.0, 14273.0, 256.0, 81.0, 32.0, 76472.0, 1131.0, 87.0, 1.0, 12714.0
Vel'Koz, 3.0, 1.0, 2.0, 1.0, 17.0, 10.0, 29.0, 1.0, 3.0, 98346.0, 56105.0, 12721.0, 0.0, 48.0, 10.0, 40633.0, 718.0, 19.0, 0.0, 6654.0
Azir, 1.0, 0.0, 1.0, 0.0, 0.0, 3.0, 7.0, 0.0, 0.0, 18571.0, 14069.0, 1555.0, 0.0, 11.0, 2.0, 11152.0, 235.0, 25.0, 0.0, 1795.0
Kennen, 1.0, 1.0, 0.0, 0.0, 6.0, 3.0, 8.0, 0.0, 1.0, 22061.0, 12378.0, 1556.0, 0.0, 18.0, 4.0, 15147.0, 245.0, 2.0, 0.0, 2334.0
Aatrox, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Poppy, 12.0, 5.0, 7.0, 0.0, 27.0, 46.0, 59.0, 0.0, 7.0, 170699.0, 352035.0, 38734.0, 0.0, 143.0, 33.0, 132501.0, 2321.0, 71.0, 0.0, 23677.0
Taliyah, 6.0, 4.0, 2.0, 10.0, 46.0, 29.0, 41.0, 1.0, 8.0, 147717.0, 110443.0, 20336.0, 0.0, 90.0, 20.0, 83961.0, 1335.0, 48.0, 2.0, 12493.0
